iter	Passed	Remaining
1671	22859	11388
1672	22872	11374
1673	22886	11361
1674	22899	11347
1675	22912	11333
1676	22925	11319
1677	22939	11305
1678	22952	11291
1679	22965	11277
1680	22978	11263
1681	22991	11249
1682	23004	11235
1683	23016	11221
1684	23029	11207
1685	23042	11193
1686	23055	11179
1687	23068	11165
1688	23084	11152
1689	23097	11138
1690	23111	11125
1691	23125	11111
1692	23137	11097
1693	23150	11083
1694	23162	11068
1695	23176	11055
1696	23189	11041
1697	23202	11027
1698	23216	11014
1699	23230	11000
1700	23244	10986
1701	23258	10973
1702	23272	10959
1703	23286	10946
1704	23302	10933
1705	23316	10920
1706	23331	10907
1707	23346	10894
1708	23361	10881
1709	23376	10867
1710	23391	10855
1711	23407	10842
1712	23422	10829
1713	23436	10815
1714	23449	10801
1715	23461	10787
1716	23475	10773
1717	23487	10759
1718	23500	10745
1719	23514	10731
1720	23527	10718
1721	23541	10704
1722	23555	10690
1723	23570	10677
1724	23584	10664
1725	23598	10650
1726	23612	10637
1727	23626	10623
1728	23639	10609
1729	23653	10596
1730	23665	10581
1731	23678	10567
1732	23691	10554
1733	23705	10540
1734	23719	10527
1735	23733	10513
1736	23747	10499
1737	23760	10485
1738	23774	10472
1739	23787	10458
1740	23800	10444
1741	23814	10430
1742	23827	10416
1743	23839	10402
1744	23852	10388
1745	23864	10374
1746	23878	10360
1747	23890	10346
1748	23903	10332
1749	23916	10318
1750	23929	10304
1751	23944	10291
1752	23958	10277
1753	23970	10263
1754	23984	10249
1755	23996	10235
1756	24008	10221
1757	24020	10206
1758	24033	10192
1759	24046	10178
1760	24060	10165
1761	24073	10151
1762	24087	10137
1763	24101	10124
1764	24115	10110
1765	24130	10097
1766	24145	10084
1767	24161	10071
1768	24176	10058
1769	24191	10045
1770	24207	10033
1771	24222	10020
1772	24238	10007
1773	24254	9994
1774	24268	9980
1775	24284	9968
1776	24298	9954
1777	24314	9941
1778	24329	9928
1779	24343	9915
1780	24358	9902
1781	24373	9888
1782	24387	9875
1783	24401	9861
1784	24414	9847
1785	24428	9834
1786	24441	9820
1787	24456	9807
1788	24471	9794
1789	24487	9781
1790	24501	9767
1791	24515	9754
1792	24529	9740
1793	24542	9726
1794	24554	9712
1795	24566	9698
1796	24580	9684
1797	24593	9670
1798	24622	9663
1799	24636	9649
1800	24649	9635
1801	24661	9621
1802	24674	9607
1803	24688	9593
1804	24703	9580
1805	24717	9566
1806	24731	9553
1807	24745	9539
1808	24758	9525
1809	24770	9511
1810	24785	9497
1811	24799	9484
1812	24811	9470
1813	24824	9456
1814	24837	9442
1815	24850	9428
1816	24863	9414
1817	24877	9401
1818	24891	9387
1819	24905	9373
1820	24918	9359
1821	24932	9346
1822	24945	9332
1823	24958	9318
1824	24971	9304
1825	24984	9290
1826	24997	9276
1827	25010	9262
1828	25023	9248
1829	25036	9234
1830	25048	9220
1831	25062	9207
1832	25076	9193
1833	25089	9179
1834	25104	9166
1835	25119	9153
1836	25133	9139
1837	25148	9126
1838	25163	9112
1839	25177	9099
1840	25193	9086
1841	25207	9072
1842	25222	9059
1843	25234	9045
1844	25247	9031
1845	25260	9017
1846	25273	9003
1847	25286	8989
1848	25299	8975
1849	25313	8962
1850	25327	8948
1851	25341	8935
1852	25355	8921
1853	25368	8907
1854	25382	8893
1855	25395	8880
1856	25409	8866
1857	25423	8853
1858	25437	8839
1859	25451	8825
1860	25464	8811
1861	25477	8798
1862	25490	8784
1863	25504	8770
1864	25518	8757
1865	25533	8743
1866	25546	8729
1867	25558	8715
1868	25572	8701
1869	25584	8687
1870	25597	8673
1871	25610	8660
1872	25624	8646
1873	25637	8632
1874	25649	8618
1875	25663	8604
1876	25678	8591
1877	25692	8577
1878	25706	8564
1879	25720	8550
1880	25733	8536
1881	25747	8523
1882	25764	8510
1883	25780	8497
1884	25795	8484
1885	25809	8470
1886	25824	8457
1887	25840	8444
1888	25853	8430
1889	25869	8417
1890	25884	8404
1891	25901	8391
1892	25916	8378
1893	25931	8365
1894	25947	8352
1895	25961	8338
1896	25975	8325
1897	26004	8316
1898	26026	8305
1899	26044	8292
1900	26063	8281
1901	26080	8268
1902	26098	8255
1903	26113	8242
1904	26128	8229
1905	26143	8216
1906	26157	8202
1907	26173	8189
1908	26189	8176
1909	26203	8162
1910	26217	8149
1911	26231	8135
1912	26245	8122
1913	26260	8108
1914	26276	8095
1915	26289	8081
1916	26303	8067
1917	26316	8054
1918	26328	8039
1919	26342	8026
1920	26356	8012
1921	26368	7998
1922	26382	7984
1923	26395	7970
1924	26409	7957
1925	26421	7943
1926	26434	7929
1927	26446	7914
1928	26459	7900
1929	26472	7886
1930	26486	7873
1931	26499	7859
1932	26512	7845
1933	26526	7831
1934	26539	7817
1935	26552	7803
1936	26565	7789
1937	26578	7776
1938	26591	7762
1939	26604	7748
1940	26616	7733
1941	26629	7720
1942	26642	7706
1943	26655	7692
1944	26670	7678
1945	26685	7665
1946	26699	7652
1947	26711	7637
1948	26724	7623
1949	26737	7609
1950	26750	7595
1951	26763	7582
1952	26778	7568
1953	26793	7555
1954	26808	7542
1955	26821	7528
1956	26834	7514
1957	26847	7500
1958	26861	7486
1959	26875	7473
1960	26889	7459
1961	26902	7445
1962	26915	7431
1963	26929	7417
1964	26942	7403
1965	26955	7390
1966	26967	7376
1967	26980	7362
1968	26993	7348
1969	27005	7334
1970	27018	7320
1971	27031	7306
1972	27046	7292
1973	27060	7279
1974	27074	7265
1975	27087	7251
1976	27100	7237
1977	27114	7224
1978	27128	7210
1979	27141	7196
1980	27155	7182
1981	27168	7169
1982	27182	7155
1983	27196	7141
1984	27209	7127
1985	27221	7113
1986	27234	7099
1987	27248	7086
1988	27261	7072
1989	27275	7058
1990	27288	7044
1991	27301	7031
1992	27314	7017
1993	27328	7003
1994	27340	6989
1995	27352	6975
1996	27365	6961
1997	27378	6947
1998	27391	6933
1999	27404	6919
2000	27417	6905
2001	27430	6891
2002	27443	6877
2003	27457	6864
2004	27472	6850
2005	27485	6837
2006	27498	6823
2007	27511	6809
2008	27523	6795
2009	27536	6781
2010	27549	6767
2011	27562	6753
2012	27576	6740
2013	27591	6726
2014	27606	6713
2015	27621	6699
2016	27638	6686
2017	27652	6673
2018	27666	6659
2019	27680	6645
2020	27694	6632
2021	27709	6618
2022	27724	6605
2023	27737	6591
2024	27751	6578
2025	27766	6564
2026	27780	6551
2027	27796	6537
2028	27810	6524
2029	27824	6510
2030	27838	6496
2031	27851	6483
2032	27864	6469
2033	27877	6455
2034	27890	6441
2035	27903	6427
2036	27916	6413
2037	27930	6400
2038	27941	6385
2039	27955	6372
2040	27968	6358
2041	27981	6344
2042	27995	6330
2043	28007	6316
2044	28020	6302
2045	28036	6289
2046	28049	6275
2047	28062	6262
2048	28075	6248
2049	28087	6234
2050	28099	6220
2051	28113	6206
2052	28126	6192
2053	28141	6179
2054	28156	6165
2055	28171	6152
2056	28185	6138
2057	28199	6124
2058	28214	6111
2059	28230	6098
2060	28246	6085
2061	28261	6071
2062	28276	6058
2063	28289	6044
2064	28302	6030
2065	28314	6016
2066	28327	6002
2067	28340	5988
2068	28355	5975
2069	28368	5961
2070	28380	5947
2071	28394	5933
2072	28406	5919
2073	28419	5905
2074	28432	5892
2075	28445	5878
2076	28458	5864
2077	28471	5850
2078	28483	5836
2079	28496	5822
2080	28509	5808
2081	28522	5794
2082	28534	5780
2083	28547	5767
2084	28560	5753
2085	28573	5739
2086	28587	5725
2087	28600	5711
2088	28613	5698
2089	28626	5684
2090	28639	5670
2091	28653	5656
2092	28667	5643
2093	28680	5629
2094	28693	5615
2095	28707	5601
2096	28721	5588
2097	28733	5574
2098	28746	5560
2099	28760	5546
2100	28772	5532
2101	28785	5518
2102	28799	5505
2103	28812	5491
2104	28826	5477
2105	28840	5464
2106	28854	5450
2107	28866	5436
2108	28879	5422
2109	28892	5408
2110	28906	5395
2111	28920	5381
2112	28933	5367
2113	28946	5353
2114	28959	5340
2115	28972	5326
2116	28985	5312
2117	28998	5298
2118	29012	5284
2119	29027	5271
2120	29043	5258
2121	29058	5244
2122	29071	5230
2123	29084	5217
2124	29097	5203
2125	29110	5189
2126	29124	5175
2127	29137	5162
2128	29151	5148
2129	29165	5134
2130	29179	5121
2131	29191	5107
2132	29205	5093
2133	29218	5079
2134	29233	5066
2135	29246	5052
2136	29259	5038
2137	29272	5024
2138	29285	5010
2139	29298	4997
2140	29311	4983
2141	29324	4969
2142	29337	4955
2143	29350	4941
2144	29363	4928
2145	29378	4914
2146	29393	4901
2147	29408	4887
2148	29424	4874
2149	29438	4860
2150	29452	4847
2151	29466	4833
2152	29479	4819
2153	29493	4806
2154	29508	4792
2155	29522	4778
2156	29534	4764
2157	29548	4751
2158	29561	4737
2159	29575	4723
2160	29589	4710
2161	29603	4696
2162	29616	4682
2163	29629	4669
2164	29642	4655
2165	29654	4641
2166	29667	4627
2167	29680	4613
2168	29693	4599
2169	29705	4585
2170	29719	4572
2171	29731	4558
2172	29745	4544
2173	29758	4530
2174	29771	4517
2175	29784	4503
2176	29799	4489
2177	29813	4476
2178	29830	4462
2179	29845	4449
2180	29860	4436
2181	29874	4422
2182	29887	4408
2183	29900	4394
2184	29913	4380
2185	29927	4367
2186	29941	4353
2187	29954	4339
2188	29967	4326
2189	29981	4312
2190	29994	4298
2191	30008	4284
2192	30022	4271
2193	30036	4257
2194	30049	4243
2195	30062	4230
2196	30076	4216
2197	30089	4202
2198	30102	4188
2199	30116	4175
2200	30129	4161
2201	30143	4147
2202	30156	4134
2203	30169	4120
2204	30182	4106
2205	30195	4092
2206	30210	4079
2207	30224	4065
2208	30239	4051
2209	30253	4038
2210	30268	4024
2211	30282	4011
2212	30296	3997
2213	30309	3983
2214	30322	3970
2215	30336	3956
2216	30350	3942
2217	30365	3929
2218	30378	3915
2219	30393	3901
2220	30406	3888
2221	30420	3874
2222	30433	3860
2223	30446	3846
2224	30459	3833
2225	30471	3819
2226	30485	3805
2227	30498	3791
2228	30510	3777
2229	30523	3764
2230	30536	3750
2231	30548	3736
2232	30562	3722
2233	30573	3708
2234	30587	3695
2235	30601	3681
2236	30617	3668
2237	30630	3654
2238	30642	3640
2239	30656	3626
2240	30669	3612
2241	30681	3599
2242	30695	3585
2243	30709	3571
2244	30721	3557
2245	30734	3544
2246	30748	3530
2247	30760	3516
2248	30773	3502
2249	30786	3489
2250	30799	3475
2251	30812	3461
2252	30824	3447
2253	30837	3434
2254	30849	3420
2255	30864	3406
2256	30878	3392
2257	30891	3379
2258	30904	3365
2259	30918	3351
2260	30931	3338
2261	30944	3324
2262	30957	3310
2263	30970	3296
2264	30983	3283
2265	30997	3269
2266	31013	3255
2267	31027	3242
2268	31040	3228
2269	31052	3214
2270	31066	3201
2271	31079	3187
2272	31092	3173
2273	31104	3159
2274	31116	3145
2275	31130	3132
2276	31145	3118
2277	31157	3104
2278	31170	3091
2279	31184	3077
2280	31197	3063
2281	31210	3049
2282	31223	3036
2283	31237	3022
2284	31249	3008
2285	31261	2994
2286	31275	2981
2287	31288	2967
2288	31301	2953
2289	31314	2939
2290	31327	2926
2291	31340	2912
2292	31354	2898
2293	31368	2885
2294	31383	2871
2295	31398	2858
2296	31412	2844
2297	31426	2830
2298	31440	2817
2299	31454	2803
2300	31468	2789
2301	31481	2776
2302	31494	2762
2303	31508	2748
2304	31521	2735
2305	31536	2721
2306	31550	2707
2307	31565	2694
2308	31579	2680
2309	31592	2666
2310	31606	2653
2311	31620	2639
2312	31635	2626
2313	31650	2612
2314	31663	2598
2315	31677	2585
2316	31691	2571
2317	31707	2557
2318	31721	2544
2319	31734	2530
2320	31747	2516
2321	31761	2503
2322	31774	2489
2323	31787	2475
2324	31801	2462
2325	31814	2448
2326	31828	2434
2327	31841	2420
2328	31855	2407
2329	31868	2393
2330	31883	2379
2331	31897	2366
2332	31912	2352
2333	31924	2338
2334	31936	2325
2335	31949	2311
2336	31962	2297
2337	31975	2283
2338	31988	2270
2339	32003	2256
2340	32016	2242
2341	32030	2229
2342	32045	2215
2343	32059	2202
2344	32073	2188
2345	32087	2174
2346	32100	2160
2347	32114	2147
2348	32129	2133
2349	32143	2120
2350	32157	2106
2351	32173	2092
2352	32189	2079
2353	32204	2065
2354	32217	2052
2355	32230	2038
2356	32244	2024
2357	32258	2011
2358	32271	1997
2359	32285	1983
2360	32299	1969
2361	32313	1956
2362	32326	1942
2363	32340	1928
2364	32354	1915
2365	32371	1901
2366	32385	1888
2367	32398	1874
2368	32411	1860
2369	32424	1846
2370	32437	1833
2371	32451	1819
2372	32465	1805
2373	32477	1792
2374	32490	1778
2375	32503	1764
2376	32516	1751
2377	32530	1737
2378	32542	1723
2379	32556	1709
2380	32569	1696
2381	32582	1682
2382	32595	1668
2383	32608	1655
2384	32622	1641
2385	32634	1627
2386	32647	1613
2387	32660	1600
2388	32673	1586
2389	32687	1572
2390	32699	1559
2391	32713	1545
2392	32727	1531
2393	32740	1518
2394	32754	1504
2395	32767	1490
2396	32780	1476
2397	32795	1463
2398	32808	1449
2399	32823	1436
2400	32835	1422
2401	32848	1408
2402	32861	1394
2403	32873	1381
2404	32887	1367
2405	32901	1353
2406	32917	1340
2407	32931	1326
2408	32946	1312
2409	32960	1299
2410	32977	1285
2411	32992	1272
2412	33005	1258
2413	33019	1244
2414	33032	1231
2415	33045	1217
2416	33060	1203
2417	33075	1190
2418	33090	1176
2419	33105	1162
2420	33121	1149
2421	33134	1135
2422	33149	1121
2423	33163	1108
2424	33177	1094
2425	33192	1080
2426	33206	1067
2427	33221	1053
2428	33235	1039
2429	33250	1026
2430	33264	1012
2431	33278	998
2432	33292	985
2433	33306	971
2434	33320	957
2435	33335	944
2436	33350	930
2437	33366	916
2438	33382	903
2439	33397	889
2440	33413	876
2441	33428	862
2442	33444	848
2443	33460	835
2444	33473	821
2445	33486	807
2446	33500	794
2447	33513	780
2448	33526	766
2449	33539	752
2450	33552	739
2451	33565	725
2452	33577	711
2453	33591	698
2454	33604	684
2455	33618	670
2456	33631	657
2457	33644	643
2458	33657	629
2459	33671	615
2460	33686	602
2461	33700	588
2462	33713	574
2463	33726	561
2464	33740	547
2465	33755	533
2466	33768	520
2467	33782	506
2468	33794	492
2469	33808	479
2470	33821	465
2471	33834	451
2472	33847	437
2473	33861	424
2474	33874	410
2475	33887	396
2476	33900	383
2477	33913	369
2478	33927	355
2479	33939	342
2480	33952	328
2481	33965	314
2482	33979	301
2483	33994	287
2484	34007	273
2485	34020	260
2486	34033	246
2487	34045	232
2488	34058	218
2489	34071	205
2490	34083	191
2491	34097	177
2492	34110	164
2493	34124	150
2494	34137	136
2495	34150	123
2496	34163	109
2497	34177	95
2498	34191	82
2499	34206	68
2500	34220	54
2501	34234	41
2502	34248	27
2503	34261	13
2504	34275	0
