iter	Logloss
489	0.3037243526
490	0.3036807163
491	0.3036367953
492	0.3035836116
493	0.3035299744
494	0.303490165
495	0.3034367325
496	0.3033968459
497	0.3033470488
498	0.3032786191
499	0.3031989845
500	0.3031524795
501	0.30309767
502	0.3030577436
503	0.3030027279
504	0.3029435989
505	0.3029129256
506	0.3028893372
507	0.3028404318
508	0.302783306
509	0.3027304191
510	0.3026873474
511	0.3026261329
512	0.3025819316
513	0.302541753
514	0.3024850637
515	0.3024490209
516	0.3024052503
517	0.3023652501
518	0.3023144073
519	0.3022603181
520	0.3022331521
521	0.3022023047
522	0.3021568294
523	0.3021210406
524	0.3020776422
525	0.302033714
526	0.3019935445
527	0.3019543084
528	0.3019196791
529	0.3018842407
530	0.3018266647
531	0.3017779038
532	0.3017366337
533	0.3016891466
534	0.3016535364
535	0.3016114421
536	0.3015744823
537	0.30153767
538	0.3014835087
539	0.3014405139
540	0.3013969677
541	0.3013496411
542	0.3013064806
543	0.3012504613
544	0.3012070916
545	0.3011665973
546	0.3011283331
547	0.3010790584
548	0.3010385392
549	0.3010065718
550	0.3009475301
551	0.300898986
552	0.3008404871
553	0.300796271
554	0.3007290129
555	0.3006676061
556	0.3006136804
557	0.3005724811
558	0.300526491
559	0.3004863502
560	0.3004359589
561	0.3003810811
562	0.3003061448
563	0.300258778
564	0.3002049088
565	0.3001572978
566	0.3001128394
567	0.3000612149
568	0.300019806
569	0.2999772239
570	0.2999180912
571	0.2998631431
572	0.2998053226
573	0.2997575063
574	0.2997062051
575	0.2996654693
576	0.2996161951
577	0.2995684616
578	0.2995272683
579	0.2994769023
580	0.2994397797
581	0.2993897382
582	0.299334348
583	0.2993035247
584	0.2992565172
585	0.2992040064
586	0.2991549404
587	0.2991070843
588	0.2990517546
589	0.2990009909
590	0.2989485456
591	0.298902541
592	0.2988584759
593	0.2988177417
594	0.2987873945
595	0.2987485485
596	0.29871346
597	0.2986633739
598	0.2986130877
599	0.2985379217
600	0.2984870256
601	0.2984404954
602	0.2983953295
603	0.2983636823
604	0.2983005494
605	0.2982737582
606	0.2982245169
607	0.2981643685
608	0.2981305271
609	0.2980885549
610	0.2980323575
611	0.2979876335
612	0.2979416815
613	0.2978997492
614	0.2978753624
615	0.297831705
616	0.2977965987
617	0.2977690341
618	0.2977377334
619	0.2977091552
620	0.2976472139
621	0.2976066063
622	0.297564007
623	0.2975199491
624	0.2974818956
625	0.2974375721
626	0.2974139884
627	0.2973636202
628	0.2973385639
629	0.2972913876
630	0.2972393759
631	0.2971973988
632	0.2971620586
633	0.2970941001
634	0.2970580471
635	0.2969913712
636	0.2969373462
637	0.2968753718
638	0.296830075
639	0.2967930927
640	0.296760047
641	0.2967266834
642	0.296699582
643	0.2966665971
644	0.296634637
645	0.2965920713
646	0.2965513519
647	0.2965029219
648	0.296477168
649	0.2964318446
650	0.2963968919
651	0.2963547834
652	0.2963106973
653	0.2962735533
654	0.2962409061
655	0.2962078052
656	0.2961770125
657	0.2961447032
658	0.2961096362
659	0.2960782226
660	0.2960248998
661	0.2959842583
662	0.2959440719
663	0.295918355
664	0.2958743924
665	0.2958211825
666	0.2957885252
667	0.2957303749
668	0.2956723549
669	0.2956345705
670	0.2955759917
671	0.2955193242
672	0.295482436
673	0.295439596
674	0.2953956688
675	0.295352936
676	0.2953249958
677	0.2952772415
678	0.2952279763
679	0.2951873619
680	0.2951207118
681	0.2950698924
682	0.2950245578
683	0.2950008156
684	0.2949789962
685	0.2949434121
686	0.2948961392
687	0.2948426377
688	0.2948067447
689	0.2947665417
690	0.2947355334
691	0.2946952199
692	0.2946522207
693	0.2946234788
694	0.2945878646
695	0.2945373688
696	0.2944777628
697	0.2944286255
698	0.2944130782
699	0.294374123
700	0.294349895
701	0.2942937111
702	0.2942525276
703	0.2942186124
704	0.2941919424
705	0.2941589775
706	0.2940989417
707	0.2940509313
708	0.2940074537
709	0.2939664015
710	0.2939364969
711	0.2938820611
712	0.2938505382
713	0.293821104
714	0.2937804549
715	0.2937416003
716	0.2936946157
717	0.2936397365
718	0.2935887501
719	0.2935407965
720	0.2934925457
721	0.293469046
722	0.2934250845
723	0.2933895114
724	0.2933350631
725	0.2932924436
726	0.2932665047
727	0.2932309474
728	0.2931990301
729	0.2931627586
730	0.29311461
731	0.2930815304
732	0.2930309009
733	0.2929922409
734	0.2929601286
735	0.2929129333
736	0.2928874539
737	0.2928473725
738	0.292792678
739	0.2927337376
740	0.2926941977
741	0.292661773
742	0.2926124774
743	0.2925833565
744	0.2925478893
745	0.2925069816
746	0.2924555508
747	0.2924163075
748	0.2923711668
749	0.2923328079
750	0.2922986408
751	0.2922486425
752	0.2922171368
753	0.2921837923
754	0.2921554131
755	0.2921254168
756	0.2920784374
757	0.29203271
758	0.2920153789
759	0.291978041
760	0.291934628
761	0.2919046704
762	0.2918798271
763	0.2918286834
764	0.2917860622
765	0.2917546969
766	0.2917132817
767	0.2916738914
768	0.2916312026
769	0.2916041585
770	0.2915702415
771	0.291534756
772	0.2914931388
773	0.2914566189
774	0.2914303183
775	0.2913887404
776	0.2913407309
777	0.2913074547
778	0.2912410101
779	0.2911990782
780	0.2911638189
781	0.2911144158
782	0.2910848946
783	0.291046357
784	0.2910083254
785	0.2909631594
786	0.2909386116
787	0.2908935093
788	0.290866132
789	0.2908361141
790	0.2908034624
791	0.2907499973
792	0.2907263301
793	0.2906838761
794	0.2906629364
795	0.2906471393
796	0.2906119738
797	0.2905771726
798	0.2905358632
799	0.2904922768
800	0.2904594541
801	0.2904242314
802	0.2903903539
803	0.2903492821
804	0.2902915823
805	0.2902489056
806	0.2901971876
807	0.2901596935
808	0.2901174888
809	0.2900662116
810	0.2900269092
811	0.2899920785
812	0.2899578789
813	0.289923127
814	0.2898844005
815	0.2898312254
816	0.2898029289
817	0.289761095
818	0.2897300326
819	0.2896696786
820	0.2896327296
821	0.2896078872
822	0.2895629973
823	0.2895167141
824	0.289482002
825	0.2894442796
826	0.2894023766
827	0.2893622914
828	0.2893213848
829	0.2893033813
830	0.2892718888
831	0.2892364243
832	0.2892074529
833	0.2891666074
834	0.2891326307
835	0.289094694
836	0.2890475081
837	0.289008579
838	0.2889944986
839	0.2889634272
840	0.2889162543
841	0.2888805811
842	0.2888498
843	0.2888130579
844	0.2887794325
845	0.2887309764
846	0.288691633
847	0.2886519479
848	0.2886180002
849	0.2885882653
850	0.2885395331
851	0.2884968652
852	0.2884590163
853	0.2884022497
854	0.2883641192
855	0.2883182362
856	0.2882899628
857	0.2882387624
858	0.2882061668
859	0.2881654676
860	0.2881292413
861	0.2880946604
862	0.2880415921
863	0.2880106061
864	0.2879757628
865	0.2879507339
866	0.2879128417
867	0.2878871889
868	0.287838153
869	0.2878055873
870	0.2877780979
871	0.2877564712
872	0.2877229636
873	0.2876862701
874	0.2876352463
875	0.2875904029
876	0.2875502097
877	0.2875137721
878	0.2874712419
879	0.2874261864
880	0.2873960908
881	0.2873622204
882	0.2873293515
883	0.2872962137
884	0.2872507871
885	0.2872053054
886	0.2871750866
887	0.2871334698
888	0.2871033778
889	0.2870751379
890	0.2870290089
891	0.2869988898
892	0.2869618569
893	0.2869355102
894	0.286899392
895	0.2868602846
896	0.2868240512
897	0.2867886157
898	0.2867435392
899	0.2867023477
900	0.2866636162
901	0.2866254406
902	0.2865819868
903	0.2865483873
904	0.2865170118
905	0.2864725406
906	0.286424632
907	0.2864012322
908	0.2863867657
909	0.2863522946
910	0.2863119285
911	0.28629138
912	0.286262854
913	0.2862270418
914	0.2862037197
915	0.2861628543
916	0.2861225014
917	0.2861023654
918	0.2860540439
919	0.2860310338
920	0.285987776
921	0.2859424765
922	0.2859012826
923	0.285880421
924	0.2858436439
925	0.2858122692
926	0.2857576637
927	0.2857226625
928	0.2857026451
929	0.2856786437
930	0.2856428299
931	0.2855963456
932	0.2855585556
933	0.2855133266
934	0.285484398
935	0.2854595436
936	0.2854260202
937	0.2854081815
938	0.2853784876
939	0.2853486731
940	0.2853121895
941	0.285280763
942	0.2852451556
943	0.2852306178
944	0.2852073899
945	0.2851828971
946	0.2851417248
947	0.2851158498
948	0.2850858647
949	0.2850574726
950	0.2850105971
951	0.2849826754
952	0.2849523424
953	0.2849231715
954	0.2849032061
955	0.2848707223
956	0.2848312867
957	0.2847755351
958	0.2847338323
959	0.284688332
960	0.2846524319
961	0.2846129009
962	0.2845885958
963	0.2845414497
964	0.2845018218
965	0.2844581288
966	0.2844228872
967	0.2843890645
968	0.2843564162
969	0.2843180583
970	0.2842828853
971	0.284247297
972	0.2842103596
973	0.2841708851
974	0.2841274109
975	0.2840966437
976	0.2840467584
977	0.2840094416
978	0.2839829288
979	0.2839529977
980	0.2839269282
981	0.283883431
982	0.2838577042
983	0.2838255598
984	0.283787685
985	0.2837498439
986	0.2837058597
987	0.2836718932
988	0.283624856
989	0.2835939529
990	0.2835488952
991	0.2835131458
992	0.28346943
993	0.2834475662
994	0.2834049803
995	0.2833591315
996	0.283326122
997	0.2832848343
998	0.2832604984
999	0.2832390702
1000	0.2831920172
1001	0.2831640245
1002	0.2831327792
1003	0.2830970997
1004	0.283060275
1005	0.2830076257
1006	0.2829765783
1007	0.2829504608
1008	0.2829085798
1009	0.282873556
1010	0.282844324
1011	0.2828091198
1012	0.2827721528
1013	0.2827452978
1014	0.2827065955
1015	0.28266031
1016	0.2826216133
1017	0.2825817116
1018	0.282557369
1019	0.2825339743
1020	0.2825003216
1021	0.2824698972
1022	0.2824466506
1023	0.2823992355
1024	0.2823613773
1025	0.2823211396
1026	0.2822805055
1027	0.2822500072
1028	0.2822194623
1029	0.2821918032
1030	0.2821496036
1031	0.2821126724
1032	0.2820778567
1033	0.282045628
1034	0.2820084682
1035	0.2819732617
1036	0.2819361691
1037	0.2819030736
1038	0.2818678827
1039	0.2818311018
1040	0.2818053609
1041	0.2817718422
1042	0.2817442962
1043	0.2817241642
1044	0.2816954682
1045	0.2816638216
1046	0.2816336218
1047	0.2816061441
1048	0.2815665468
1049	0.2815349688
1050	0.2814988393
1051	0.2814697342
1052	0.2814356984
1053	0.2814039873
1054	0.2813650223
1055	0.2813248854
1056	0.281298335
1057	0.281261192
1058	0.2812388197
1059	0.28121187
1060	0.2811901013
1061	0.2811590099
1062	0.2811266054
1063	0.2810902003
1064	0.2810611533
1065	0.2810207256
1066	0.2809704855
1067	0.2809329417
1068	0.2809070302
1069	0.280883613
1070	0.280853313
1071	0.2808017719
1072	0.2807767117
1073	0.2807335156
1074	0.2807046058
1075	0.2806598185
1076	0.280626747
1077	0.2805926939
1078	0.2805477307
1079	0.2805178073
1080	0.2804799832
1081	0.2804433646
1082	0.2804160728
1083	0.2804035468
1084	0.2803773804
1085	0.2803461632
1086	0.2803203117
1087	0.2802738308
1088	0.2802403844
1089	0.2802081793
1090	0.2801763
1091	0.2801362481
1092	0.2801058497
1093	0.2800630906
1094	0.2800199201
1095	0.2799763611
1096	0.279952288
1097	0.2799196205
1098	0.2798804626
1099	0.2798458506
1100	0.2798274694
1101	0.2797887422
1102	0.2797402371
1103	0.2797069551
1104	0.2796772861
1105	0.2796403581
1106	0.2796015253
1107	0.2795552777
1108	0.2795272374
1109	0.2795005955
1110	0.2794758125
1111	0.2794384551
1112	0.2793870418
1113	0.2793399886
1114	0.2792953376
1115	0.2792514871
1116	0.279207962
1117	0.2791700932
1118	0.2791316808
1119	0.2790834011
1120	0.2790278892
1121	0.279006321
1122	0.2789633085
1123	0.2789425501
1124	0.2789096441
1125	0.2788605756
1126	0.2787956112
1127	0.2787724737
1128	0.2787360288
1129	0.278699959
1130	0.2786781624
1131	0.2786370456
1132	0.2786036018
1133	0.2785695056
1134	0.2785257221
1135	0.278493717
1136	0.2784587075
1137	0.2784185112
1138	0.2783908182
1139	0.2783733433
1140	0.2783379149
1141	0.2782927067
1142	0.278245184
1143	0.2782083019
1144	0.2781707191
1145	0.2781436838
1146	0.2781094777
1147	0.278066806
1148	0.2780332415
1149	0.2779927141
1150	0.2779457341
1151	0.2779096026
1152	0.2778730702
1153	0.2778334663
1154	0.2777999644
1155	0.2777575285
1156	0.2776975286
1157	0.277665857
1158	0.2776194753
1159	0.2775937248
1160	0.2775565708
1161	0.2775091775
1162	0.277483451
1163	0.2774532665
1164	0.2774157566
1165	0.2773817014
1166	0.277354637
1167	0.277304056
1168	0.2772667885
1169	0.2772306971
1170	0.2772026968
1171	0.2771473251
1172	0.2771146775
1173	0.2770759007
1174	0.2770387525
1175	0.2770020855
1176	0.2769580242
1177	0.2769314392
1178	0.2768944215
1179	0.2768553652
1180	0.2768156467
1181	0.2767827056
1182	0.2767440822
1183	0.2766986411
1184	0.2766566899
1185	0.2766104653
1186	0.2765809449
1187	0.2765438927
1188	0.2765006847
1189	0.2764632446
1190	0.2764212666
1191	0.2763979574
1192	0.2763582583
1193	0.2763356657
1194	0.2762909635
1195	0.2762546043
1196	0.2762302301
1197	0.2761948722
1198	0.2761663842
1199	0.2761310701
1200	0.2760958859
1201	0.2760470511
1202	0.2760070937
1203	0.2759802538
1204	0.2759440518
1205	0.2759197272
1206	0.2758922116
1207	0.2758702518
1208	0.2758509528
1209	0.2758245208
1210	0.2757875483
1211	0.2757598491
1212	0.2757255947
1213	0.2756885056
1214	0.2756647545
1215	0.2756286266
1216	0.2755929035
1217	0.2755585688
1218	0.2755167327
1219	0.2754840023
1220	0.2754404566
1221	0.2753993059
1222	0.2753726808
1223	0.2753611247
1224	0.2753229015
1225	0.2752896788
1226	0.2752656147
1227	0.2752245619
1228	0.2751840504
1229	0.2751446872
1230	0.2751112261
1231	0.2750693085
1232	0.2750288406
1233	0.2749872358
1234	0.2749716274
1235	0.2749468483
1236	0.2749019827
1237	0.274855099
1238	0.2748165396
1239	0.2747821321
1240	0.2747486114
1241	0.2747001101
1242	0.2746603119
1243	0.2746229143
1244	0.2745980648
1245	0.2745525639
1246	0.2745196349
1247	0.2744872508
1248	0.2744543424
1249	0.2744257038
1250	0.2744015414
1251	0.2743618885
1252	0.2743258475
1253	0.2743052522
1254	0.2742686277
1255	0.2742318028
1256	0.2741988319
1257	0.2741390226
1258	0.2740993746
1259	0.2740619416
1260	0.2740239244
1261	0.2739883484
1262	0.2739544782
1263	0.2739238686
1264	0.2738986836
1265	0.2738609437
1266	0.2738157224
1267	0.2737847469
1268	0.2737567657
1269	0.2737322279
1270	0.2736947796
1271	0.2736559446
1272	0.2736056189
1273	0.2735776175
1274	0.2735406119
1275	0.2734989532
1276	0.2734572459
1277	0.2734050078
1278	0.2733803598
1279	0.2733388985
1280	0.2733044051
1281	0.2732861606
1282	0.2732480857
1283	0.2732056525
1284	0.2731641255
1285	0.2731338493
1286	0.2730903564
1287	0.2730654941
1288	0.2730438963
1289	0.2730060754
1290	0.2729790687
1291	0.2729415037
1292	0.2728945425
1293	0.2728655029
1294	0.2728332918
1295	0.272804903
1296	0.2727653615
1297	0.2727355695
1298	0.2727069293
1299	0.2726610913
1300	0.2726286541
1301	0.2726028765
1302	0.2725632489
1303	0.2725110514
1304	0.2724762494
1305	0.2724435581
1306	0.2724234325
1307	0.2723811547
1308	0.2723400011
1309	0.2722996884
1310	0.2722775918
1311	0.2722417595
1312	0.2722052651
1313	0.2721792569
1314	0.272148139
1315	0.2721089685
1316	0.2720676963
1317	0.2720431719
1318	0.2720118839
1319	0.2719837793
1320	0.2719375592
1321	0.2719102537
1322	0.2718922935
1323	0.2718644777
1324	0.2718317694
1325	0.271807837
1326	0.2717728161
1327	0.2717392618
1328	0.2717149626
1329	0.271688322
1330	0.2716512501
1331	0.2716033431
1332	0.2715567967
1333	0.2715176023
1334	0.2714824977
1335	0.2714555669
1336	0.2714128448
1337	0.2713823394
1338	0.2713588068
1339	0.2713213397
1340	0.2712856151
1341	0.2712518479
1342	0.2712172681
1343	0.2711996502
1344	0.2711649043
1345	0.2711183012
1346	0.2710825593
1347	0.2710382032
1348	0.2709913087
1349	0.2709405885
1350	0.2709195776
1351	0.2708651162
1352	0.2708279914
1353	0.2707799311
1354	0.2707395069
1355	0.2707083066
1356	0.2706765059
1357	0.2706495247
1358	0.2706262738
1359	0.2705967277
1360	0.2705567577
1361	0.2705313104
1362	0.2705002615
1363	0.2704652938
1364	0.2704369968
1365	0.2703962782
1366	0.270350122
1367	0.2703043151
1368	0.2702746364
1369	0.2702464604
1370	0.2702141165
1371	0.2701806574
1372	0.270136187
1373	0.2700984843
1374	0.2700702022
1375	0.2700310351
1376	0.269992961
1377	0.2699648243
1378	0.2699340469
1379	0.2699075683
1380	0.2698860704
1381	0.2698543344
1382	0.2698101568
1383	0.2697609245
1384	0.2697047668
1385	0.2696830536
1386	0.2696301702
1387	0.2695977107
1388	0.269546537
1389	0.269507166
1390	0.2694917244
1391	0.2694540903
1392	0.2694197996
1393	0.2693875372
1394	0.2693636056
1395	0.2693334169
1396	0.2693008309
1397	0.269263616
1398	0.2692181588
1399	0.2691863374
1400	0.2691453673
1401	0.2691121533
1402	0.26907039
1403	0.2690291001
1404	0.2689870062
1405	0.2689516244
1406	0.2689263128
1407	0.268889071
1408	0.2688419558
1409	0.2687998109
1410	0.2687616069
1411	0.2687327706
1412	0.2686884879
1413	0.268650886
1414	0.2686168529
1415	0.2685970816
1416	0.2685659466
1417	0.2685310537
1418	0.2684936124
1419	0.268452561
1420	0.2684071847
1421	0.26837593
1422	0.2683262605
1423	0.2682940404
1424	0.2682635297
1425	0.2682140718
1426	0.2681698294
1427	0.2681236569
1428	0.2680865684
1429	0.268047139
1430	0.2680094612
1431	0.267965335
1432	0.2679397452
1433	0.2679007365
1434	0.2678800899
1435	0.2678473397
1436	0.2677940688
1437	0.2677433712
1438	0.2677078769
1439	0.2676833633
1440	0.2676410337
1441	0.2676022238
1442	0.2675591883
1443	0.2675228927
1444	0.267473214
1445	0.2674293791
1446	0.2673853356
1447	0.2673419511
1448	0.2673069979
1449	0.2672627818
1450	0.2672080521
1451	0.2671801175
1452	0.26713959
1453	0.2671200811
1454	0.2670780401
1455	0.2670459296
1456	0.2670151838
1457	0.2669876002
1458	0.2669564278
1459	0.2669422701
1460	0.2669117384
1461	0.2668738919
1462	0.2668506671
1463	0.2668210371
1464	0.2667834792
1465	0.2667469635
1466	0.2666935568
1467	0.2666653172
1468	0.2666346072
1469	0.2666082123
1470	0.2665801785
1471	0.2665256118
1472	0.266480771
1473	0.2664652862
1474	0.2664368318
1475	0.2664002694
1476	0.2663630054
1477	0.2663256939
1478	0.2663027804
1479	0.2662711147
1480	0.2662291861
1481	0.2661952057
1482	0.2661677862
1483	0.2661338735
1484	0.2661026249
1485	0.2660734645
1486	0.2660325892
1487	0.2659883771
1488	0.2659225796
1489	0.265892095
1490	0.2658591862
1491	0.2658249634
1492	0.2657786315
1493	0.2657356092
1494	0.2656663583
1495	0.2656418745
1496	0.2655810183
1497	0.2655576428
1498	0.2655189388
1499	0.2654894911
1500	0.2654431765
1501	0.2653979261
1502	0.2653462785
1503	0.2653142774
1504	0.2652739229
1505	0.2652306501
1506	0.2651980228
1507	0.2651630266
1508	0.265125685
1509	0.2650875233
1510	0.2650403787
1511	0.2650042618
1512	0.264955026
1513	0.2649184446
